,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,9.588522751155076e+17,2350465496.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
1,1,1,9.588513360276726e+17,1532276821.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
2,2,2,9.588509347837952e+17,787538401.0,2.0,0.0,0.0,1.0,,,"I'm adding Eredin from #thewitcher3 to my cosplans for this year (most probably 2019 though, lol). It would be one heck of an ambitious build, but god damn do I love that design!!!
.
.
.
.
.
#cosplay #cosplans2018 #costume #bigbuild #thewitcher #eredin #… https://t.co/5pxgMxFTI7 https://t.co/8iPyOUESuT"
3,3,3,9.588487604524442e+17,1303874792.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
4,4,4,9.58845553357525e+17,7.368984406266143e+17,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
5,5,5,9.588426963780036e+17,9.431733380038452e+17,0.0,0.0,0.0,48.0,9.584113658734182e+17,retweeted,"RT @LHissrich: Because @nrafalpl asked nicely: here's one of my inspiration walls, full of pictures from international magazines (and Tomek…"
6,6,6,9.588410481088472e+17,3422994400.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
7,7,7,9.588372957292504e+17,31446978.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
8,8,8,9.588368264999444e+17,1102314067.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
9,9,9,9.588355407150735e+17,887735587.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
10,10,10,9.5883543585323e+17,9.098890356776346e+17,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
11,11,11,9.588327952117556e+17,2194970100.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
12,12,12,9.588316070618522e+17,4787882896.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
13,13,13,9.58831419312128e+17,7.341927044316242e+17,0.0,0.0,0.0,213.0,9.569413759578152e+17,retweeted,"RT @kooks000: Some characters from #TheWitcher game, and also… ekhm… Witcher Corvo from, You know, the infamous School of the Rat…. ._. htt…"
14,14,14,9.588312715802828e+17,7.341927044316242e+17,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
15,15,15,9.588312629989745e+17,2269898096.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
16,16,16,9.588309225389344e+17,240764476.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
17,17,17,9.588300325367848e+17,391828936.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
18,18,18,9.588299970824684e+17,104443458.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
19,19,19,9.588268693228092e+17,38246516.0,0.0,0.0,0.0,48.0,9.584113658734182e+17,retweeted,"RT @LHissrich: Because @nrafalpl asked nicely: here's one of my inspiration walls, full of pictures from international magazines (and Tomek…"
20,20,20,9.58826488156926e+17,8.601904489876357e+17,1.0,0.0,0.0,1.0,,,"🔴LIVE on #twitch: Welcome back to the wonderful world of Velen. We have murder, death, and despair. Sounds like a lovely spot to spend the day! #thewitcher https://t.co/7sZGo1g6CF #live"
21,21,21,9.58825571428991e+17,101854038.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
22,22,22,9.588247090466284e+17,184907407.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
23,23,23,9.588227688872836e+17,2806803144.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
24,24,24,9.588226289738628e+17,426136705.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
25,25,25,9.588225800094924e+17,1694921280.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
26,26,26,9.58822054790394e+17,9.106676025060884e+17,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
27,27,27,9.588220468547296e+17,534869484.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
28,28,28,9.588213640053105e+17,3024896405.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
29,29,29,9.588213519423734e+17,210631202.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
30,30,30,9.588211908476804e+17,1158160140.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
31,31,31,9.588192787105056e+17,2391129524.0,7.0,0.0,3.0,0.0,,,"Dear men, you agree with him? =) #thewitcher #thewitcher3 #game https://t.co/3eDig7L0eB"
32,32,32,9.588185419181956e+17,7.28864404654166e+17,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
33,33,33,9.588181885732332e+17,3087715948.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
34,34,34,9.588144371960956e+17,9.072177154165024e+17,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
35,35,35,9.588142218144196e+17,7.015889434945864e+17,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
36,36,36,9.588104274456616e+17,1249555555.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
37,37,37,9.588099756854354e+17,7.404976340208517e+17,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
38,38,38,9.588097584751452e+17,456918936.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
39,39,39,9.58809684483322e+17,2338740002.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
40,40,40,9.588092053639208e+17,2389708855.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
41,41,41,9.588088638385234e+17,30110097.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
42,42,42,9.588081582684774e+17,144829839.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
43,43,43,9.588080510829364e+17,1629965563.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05"
