,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,5.0622994843713126e+17,2202251342.0,1.0,0.0,0.0,0.0,,,"Probably wouldn't have been a better movie, but certainly more 80's-ish. #movie #film #WolfOfWallStreet http://t.co/mDROorGwE9"
1,1,1,5.06218104649941e+17,107837123.0,2.0,0.0,1.0,0.0,,,"Bout to watch #WolfOfWallStreet tn

Because #America"
2,2,2,5.062176426218209e+17,168302112.0,1.0,0.0,0.0,0.0,,,"337 #WolfOfWallStreet -Shocking,entertains, and nothing less than what's expected from old school #Goodfellas Scorsese.  ★★★"
3,3,3,5.0619323777078886e+17,271579079.0,0.0,0.0,0.0,0.0,,,.@MargotRobbie looking incredible in #WolfOfWallStreet 😍😍😍
4,4,4,5.0618802893173965e+17,18618509.0,0.0,0.0,0.0,0.0,,,100%CommissionSystem! http://t.co/NVCf5FfLCX #wolfofwallstreet #success #RisingStar #FinancialSecurity #Networkmarketing #KeepTheFaith
5,5,5,5.061747357017744e+17,271579079.0,1.0,0.0,0.0,0.0,,,Time to see what they hype is about #WolfOfWallStreet 🎬👌
6,6,6,5.061507572932321e+17,300692706.0,0.0,0.0,0.0,0.0,,,Sunday dinner complete.... #WolfOfWallStreet #CasualSunday #Britain meets #Russia http://t.co/MkCzygRa4I
7,7,7,5.061310044244664e+17,1085134002.0,0.0,0.0,0.0,0.0,,,Oh god this might b my fav #leodicaprio role ever! #wolfofwallstreet #somuchofgood
8,8,8,5.061098507584225e+17,1085134002.0,0.0,0.0,0.0,0.0,,,Gonna start watching #wolfofwallstreet... any good? #ohgoditsleo #gottab
9,9,9,5.060738645654323e+17,22924613.0,1.0,0.0,0.0,0.0,,,Watching #wolfofwallstreet #lazySunday
10,10,10,5.060729127810048e+17,2298871525.0,0.0,0.0,0.0,0.0,,,"coolest man ever in this movie, #leonardodicaprio #wolfofwallstreet"
11,11,11,5.059749338059981e+17,172739893.0,0.0,0.0,0.0,0.0,,,Have kept #WolfOfWallStreet on my phone! For that fucking attitude of Jordan!! #love
12,12,12,5.059677901890601e+17,385597073.0,1.0,0.0,0.0,0.0,,,That crazy s.o.b. thought jujitsu was in Israel. Lol #WolfOfWallStreet
13,13,13,5.059522562994012e+17,209516423.0,0.0,0.0,0.0,0.0,,,"""I have never been a fan of the bush to be honest."" :-P #wolfofwallstreet"
