,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,5.2832743013903974e+17,35989932.0,2.0,0.0,0.0,1.0,,,It's Halloween here @richdaleapts #RedRidingHood #WolfOfWallStreet #RichdaleInDisguise @halltbone http://t.co/u9sQxL7YT6
1,1,5.283269024616407e+17,518014491.0,0.0,0.0,0.0,0.0,,,Leo wearing a gold Rolex in Wolf of Wall Street #fbf #wolfofwallstreet #rolex #goldrolex… http://t.co/QXkbeCNqtr
2,2,5.2832305883541914e+17,257517997.0,0.0,0.0,0.0,4.0,4.200131832023777e+17,retweeted,RT @illscarlett: If @LeoDiCaprio doesn't win an #Oscar for #WolfOfWallStreet.. Then there is something tragically messed w/ The Academy..
3,3,5.283229081885942e+17,257517997.0,0.0,0.0,0.0,836.0,4.2600391174536806e+17,retweeted,RT @markmahon: Saw #WolfofWallStreet and Leonardo @LeoDiCaprio was outstanding. He could be difficult to beat at this year's 86th #Oscars @…
4,4,5.283227464058962e+17,257517997.0,0.0,0.0,0.0,7.0,4.384993219152691e+17,retweeted,RT @firstpostin: Will the Academy finally give Leonardo DiCaprio his Oscar this year? http://t.co/pFOuxRLEV6 #WolfOfWallStreet
5,5,5.283204522348462e+17,1045136112.0,0.0,0.0,0.0,1.0,5.282448625930076e+17,retweeted,RT @LongPennyStocks: @UnitedForCare @DrugPolicyNews #wolfofwallstreet #wolfpack Vote YES on Amendment 2!!! Florida needs it!
6,6,5.2829804594833e+17,394403854.0,1.0,0.0,0.0,0.0,,,What other shoes would the girlfriend of the #wolfofwallstreet buy? #ShteeeeeeveMaaaaadddden http://t.co/DL8RtHB1e4
7,7,5.2829581577394586e+17,81533317.0,0.0,0.0,0.0,1.0,5.282868834667315e+17,retweeted,RT @samjones001: Bermuda grass! Oh my god you had to deal with the golf course people too! #wolfofwallstreet
8,8,5.282957506070651e+17,1692803184.0,0.0,0.0,0.0,0.0,,,Newest Purchase... #WolfOfWallStreet http://t.co/VlRTkK9XUD
9,9,5.282868834667315e+17,116424319.0,3.0,0.0,1.0,1.0,,,Bermuda grass! Oh my god you had to deal with the golf course people too! #wolfofwallstreet
10,10,5.282781700182712e+17,167465517.0,0.0,0.0,0.0,0.0,,,#WolfOfWallStreet is a good ass movie...took me 2 days to watch the whole thing tho lol
11,11,5.2826526991201485e+17,2777814352.0,0.0,0.0,0.0,7.0,5.28258045202006e+17,retweeted,RT @theviewtv: Your hosts picked their favorite costumes from our studio audience! #WhoopiCushion #WolfOfWallStreet #EnchantedView http://t…
12,12,5.282633843248988e+17,15038519.0,0.0,0.0,0.0,7.0,5.28258045202006e+17,retweeted,RT @theviewtv: Your hosts picked their favorite costumes from our studio audience! #WhoopiCushion #WolfOfWallStreet #EnchantedView http://t…
13,13,5.282615608806113e+17,2762553543.0,0.0,0.0,0.0,7.0,5.28258045202006e+17,retweeted,RT @theviewtv: Your hosts picked their favorite costumes from our studio audience! #WhoopiCushion #WolfOfWallStreet #EnchantedView http://t…
14,14,5.28258179658838e+17,15876810.0,0.0,0.0,0.0,7.0,5.28258045202006e+17,retweeted,RT @theviewtv: Your hosts picked their favorite costumes from our studio audience! #WhoopiCushion #WolfOfWallStreet #EnchantedView http://t…
15,15,5.2825810070564454e+17,44143252.0,0.0,0.0,0.0,7.0,5.28258045202006e+17,retweeted,RT @theviewtv: Your hosts picked their favorite costumes from our studio audience! #WhoopiCushion #WolfOfWallStreet #EnchantedView http://t…
16,16,5.28258045202006e+17,21258337.0,35.0,0.0,4.0,7.0,,,Your hosts picked their favorite costumes from our studio audience! #WhoopiCushion #WolfOfWallStreet #EnchantedView http://t.co/TfUnPfpgrJ
17,17,5.282502570174341e+17,2385147290.0,0.0,0.0,0.0,2.0,5.276329264316703e+17,retweeted,RT @RoadshowFilms: .@Vita_Britt Then you'll love this... http://t.co/BnAadWNoW6 #WolfOfWallStreet
18,18,5.282448625930076e+17,2415253825.0,0.0,0.0,0.0,1.0,5.282130631622779e+17,replied_to,@UnitedForCare @DrugPolicyNews #wolfofwallstreet #wolfpack Vote YES on Amendment 2!!! Florida needs it!
19,19,5.282078817460183e+17,1120916971.0,0.0,0.0,0.0,0.0,,,"After yesterday, it's only right if I'm Jordan Belfort for Halloween #wolfofwallstreet"
20,20,5.282005219080929e+17,330577035.0,0.0,0.0,1.0,0.0,,,"You can't see my tie, but I'm the wolf of Wall Street! #happyhalloween #wolfofwallstreet… http://t.co/z3Gj5aTNtH"
21,21,5.281754435818701e+17,83431030.0,0.0,0.0,0.0,0.0,,,#JordanBelfort #WolfOfWallStreet @leonardodicaprio RT RP that one buddy! #HappyHalloween 😱 http://t.co/pvTTw3EuAm
22,22,5.281381262002954e+17,1007994704.0,0.0,0.0,0.0,5.0,5.203518407861985e+17,retweeted,RT @warrenpsonoda: The 1 and only time I'll beat #MartinScorsese at anything: @SWEARNET dethrones #WolfOfWallStreet for @GWR record! http:/…
23,23,5.2808317043317146e+17,2161263737.0,0.0,0.0,0.0,2.0,5.280824211749069e+17,retweeted,"RT @MySocialMouth: The only thing standing b/w you and your goal is the bullshit story you keep telling yourself 

#WolfofWallstreet http:/…"
24,24,5.280826491772723e+17,1098647598.0,0.0,0.0,0.0,2.0,5.280824211749069e+17,retweeted,"RT @MySocialMouth: The only thing standing b/w you and your goal is the bullshit story you keep telling yourself 

#WolfofWallstreet http:/…"
25,25,5.280631622902948e+17,218698595.0,0.0,0.0,0.0,16.0,4.2001093443927654e+17,retweeted,RT @CatherinePaiz: One of the funniest scenes I've seen in a long time. Best movie #wolfofwallstreet http://t.co/bJLrf99FG3
26,26,5.280521337156567e+17,498258631.0,1.0,0.0,0.0,1.0,,,New found inspiration to be rich someday #wolfofwallstreet #millionaire
27,27,5.280251351657677e+17,293865084.0,3.0,0.0,0.0,0.0,,,Cannot get enough of Jordan Belfort #WolfOfWallStreet
28,28,5.2802393501179904e+17,2884152301.0,0.0,0.0,0.0,0.0,,,ahhh my favorite movie! #wolfofwallstreet #marketing #Business #stocks http://t.co/7UV1f1Bi3w
29,29,5.28023303001473e+17,1719819878.0,0.0,0.0,2.0,0.0,,,"$26,000 in appetizers did they cite cancer .....actually they did cure cancer #Wolfofwallstreet"
30,30,5.28016113020715e+17,342439023.0,2.0,0.0,0.0,0.0,,,Jordan And Naomi Belfort AKA The Wolf of Wall Street #Halloween #WolfofWallStreet http://t.co/A1XJrRhW1a
31,31,5.280137966114898e+17,1719819878.0,0.0,0.0,0.0,0.0,,,How else would you do this job? Cocaine and hookers only way #wolfofwallstreet
32,32,5.280123028184801e+17,1719819878.0,0.0,0.0,0.0,0.0,,,"#Wolfofwallstreet ""yea yo I quit.........don't call my wife she don't need to fuckin know"""
33,33,5.2801204514563686e+17,1719819878.0,0.0,0.0,0.0,0.0,,,#Wolfofwallstreet you show me a check for $70000 right now I quit my fucking job
34,34,5.279600012107694e+17,825781652.0,0.0,0.0,0.0,0.0,,,I found #wolfofwallstreet to be a good movie.A financial #goodfellas #casino I want his life though...is that wrong?
35,35,5.279442022364938e+17,537605839.0,3.0,0.0,0.0,0.0,,,The crew. #wolfofwallstreet #carebears #drunk #dances #halloween 🍻👌 http://t.co/slzra4evy3
36,36,5.279290528130949e+17,90425867.0,0.0,0.0,0.0,0.0,,,Joanna Lumley popping up in #WolfOfWallStreet is just fucking weird.
37,37,5.2792838278139904e+17,496514505.0,2.0,0.0,0.0,0.0,,,"""@JessicaGoodies: Love this movie . #WolfofWallStreet http://t.co/UjQEz0e2fb"""
38,38,5.279216678475039e+17,90425867.0,0.0,0.0,0.0,0.0,,,Holy shit. Just realised that Brad in #WolfOfWallStreet is Shane from #TheWalkingDead.
39,39,5.279202456219443e+17,188049493.0,2.0,0.0,0.0,0.0,,,I WILL NOT DIE SOBER!!! Love this film! #wolfofwallstreet
40,40,5.279167119795282e+17,272710728.0,0.0,0.0,0.0,0.0,,,The diner scene in #wolfofwallstreet is absolute perfection
41,41,5.27914375458218e+17,1244348514.0,0.0,0.0,0.0,0.0,,,Can't wait for this!! #wolfofwallstreet http://t.co/fhv1Y8Koog
