,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,1289342385965629440,4715862924,0,0,0,1,1289341965406842880,retweeted,"RT @msflemgunner: Watching The Little Mermaid Live! It’s a really nice blend of original movie and live action. ❤️

#thelittlemermaidlive #…"
1,1289341965406842880,333069951,1,0,0,1,,,"Watching The Little Mermaid Live! It’s a really nice blend of original movie and live action. ❤️

#thelittlemermaidlive #thelittlemermaid #disney #love #happy #fridaynight #mommadaughtertime @ Uvalde, Texas https://t.co/X6mwQYdNBF"
2,1289338862175584256,2573810534,0,0,0,6050,1152238202519994369,retweeted,"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"
3,1289336296591126528,1087681676719915008,0,0,0,1,1289336171709882369,retweeted,"RT @iscoredtickets: The Little Mermaid: Thursday, Jul 23rd @ Palace Theatre Manchester Manchester, NH Tickets: $50 - $75 Show starts at 6:3…"
4,1289330326100013056,1242248011092279296,0,0,0,6050,1152238202519994369,retweeted,"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"
5,1289326228449587200,1087681676719915008,0,0,0,1,1289326102549164037,retweeted,"RT @iscoredtickets: The Little Mermaid: Thursday, Jul 23rd @ Palace Theatre Manchester Manchester, NH Tickets: $50 - $75 Show starts at 10:…"
6,1289326102549164037,16330858,0,0,0,1,,,"The Little Mermaid: Thursday, Jul 23rd @ Palace Theatre Manchester Manchester, NH Tickets: $50 - $75 Show starts at 10:00 am #TheLittleMermaid https://t.co/xcTZ1OOBVU"
7,1289320450443677697,1240657794791071745,1,0,0,0,,,"@Kat_McNamara as Ariel♥️
#FrayFriday #FanArtFriday #ShadowhuntersLegacy #thelittlemermaid https://t.co/qLnScrfxWE"
8,1289303178513653760,1272465439508115458,0,0,0,6050,1152238202519994369,retweeted,"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"
9,1289297378923618304,3320227739,0,0,0,0,,,"Just watched the little mermaid and remembered why I love diving. It really is a whole another world full of mysteries and beauty. Also the film encouraged me to learn about other cultures, thrive for adventures and face my fears head first. #childhooddreams #thelittlemermaid"
10,1289294216749895683,906615390645579776,0,0,0,6050,1152238202519994369,retweeted,"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"
11,1289294204313538560,1276147906345607175,0,0,0,6,1289263337784487938,retweeted,"RT @InsideTheMagic: Voice Work Begins for Live-Action ‘The Little Mermaid’ -- https://t.co/447amsi76h

#thelittlemermaid #disneymovies #dis…"
12,1289293673298104320,16519658,0,0,0,6050,1152238202519994369,retweeted,"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"
13,1289289361352200193,1031945105081618432,0,0,0,6050,1152238202519994369,retweeted,"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"
14,1289279354778742784,27324934,2,0,0,0,,,"“I wanna be where the people are...”
.
👉🏼Swipe for a singing surprise 👉🏼
.
.
.
#disneyprincess #ariel #thelittlemermaid #mermaid #mermaidhair #dinglehopper #singing #disneymusic #disneysongs #disneystyle… https://t.co/dEHPNboi8X"
15,1289274999992274944,1355223277,4,1,0,0,,,"Print avalable on my Etsy
💙
#thelittlemermaid #disneysilhouette #SilhouetteArt #KissTheGirl #UnderTheSea https://t.co/1QXVOQedMN"
16,1289274641211486209,865715976498593793,0,0,0,6050,1152238202519994369,retweeted,"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"
17,1289272319702003712,54541688,0,0,0,0,,,"Ariel!

#paintcoloringbook #paintcoloring #Disney #thelittlemermaid https://t.co/5Mio8lGl0c"
18,1289264360452288512,4162538387,0,0,0,6,1289263337784487938,retweeted,"RT @InsideTheMagic: Voice Work Begins for Live-Action ‘The Little Mermaid’ -- https://t.co/447amsi76h

#thelittlemermaid #disneymovies #dis…"
19,1289263736125939712,586406963,0,0,0,6,1289263337784487938,retweeted,"RT @InsideTheMagic: Voice Work Begins for Live-Action ‘The Little Mermaid’ -- https://t.co/447amsi76h

#thelittlemermaid #disneymovies #dis…"
20,1289263615183163392,23020467,0,0,0,6,1289263337784487938,retweeted,"RT @InsideTheMagic: Voice Work Begins for Live-Action ‘The Little Mermaid’ -- https://t.co/447amsi76h

#thelittlemermaid #disneymovies #dis…"
21,1289263609936089088,1905870097,0,0,0,6,1289263337784487938,retweeted,"RT @InsideTheMagic: Voice Work Begins for Live-Action ‘The Little Mermaid’ -- https://t.co/447amsi76h

#thelittlemermaid #disneymovies #dis…"
22,1289263378796441600,992905434691497984,0,0,0,6050,1152238202519994369,retweeted,"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"
23,1289263337784487938,14228245,25,1,0,6,,,"Voice Work Begins for Live-Action ‘The Little Mermaid’ -- https://t.co/447amsi76h

#thelittlemermaid #disneymovies #disney https://t.co/1owY61paeZ"
24,1289262940701392896,3178661116,0,0,0,6050,1152238202519994369,retweeted,"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"
25,1289262923412434945,1266461698946465795,0,0,0,6050,1152238202519994369,retweeted,"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"
26,1289257712639864832,2433667077,0,0,0,4,1289253919995158534,retweeted,RT @moniqueblognet: Did you know #TheLittleMermaid's Ursula is based on drag queen legend Divine? #lgbt https://t.co/ubCewd0BmR https://t.c…
27,1289254449806901249,28935680,0,0,0,4,1289253919995158534,retweeted,RT @moniqueblognet: Did you know #TheLittleMermaid's Ursula is based on drag queen legend Divine? #lgbt https://t.co/ubCewd0BmR https://t.c…
28,1289253919995158534,38171002,3,2,0,4,,,Did you know #TheLittleMermaid's Ursula is based on drag queen legend Divine? #lgbt https://t.co/ubCewd0BmR https://t.co/L5w5D2qCzQ
29,1289243709540712450,1278806947274330112,0,0,0,0,,,If Lady Gaga doesnt play Ursula in #thelittlemermaid i send it back
30,1289236094509228032,19795246,0,0,0,0,,,"Solo Disney duo today. Though they may be under the sea, Someday they’ll be, part of our world. #disneyaday
.
.
#ariel #sabastian #disneyduo #disneyanimation #littlemermaid #thelittlemermaid #classicdisney… https://t.co/NCnbGsOlBb"
31,1289229820551761920,391674736,0,0,0,0,,,"He's a tramp, but I love him
Breaks a new heart every day
He's a tramp, they adore him
And I only hope he'll stay that way
https://t.co/zGzAxOr2U6
 #spaghetti #bellanotte #thelionking #beautyandthebeast #ladyandthetramp #thelittlemermaid #aladdin #disneyvalentinesball https://t.co/jquRvojvOX"
32,1289221873905987586,848212521580453890,0,0,1,0,,,"The question isn’t who is going to let me; it’s who is going to stop me. 😘⠀
SHOP TODAY 💋⠀
https://t.co/112AEWzm8S 😍⠀
⠀
#charlush #showup #showout #ariel #love #disney #thelittlemermaid #sea #beach #littlemermaid #underthesea #underwater https://t.co/bmlml9HyqM"
33,1289214409248661505,1063762594693935104,0,0,0,0,,,"The little mermaid with a creepy Tim Burton twist. I was bored last night so yeah.

#art #artistsontwitter #artist #animeart #mangaart #timburton #thelittlemermaid #creepy #commissionsopen https://t.co/cuBNLp600X"
34,1289210750343376902,1215660895918911488,0,0,0,4,1289073548070248448,retweeted,"RT @Hi_JinL: 🌸 𝓐𝓻𝓲𝓮𝓵 🌸

#zonakaryaid #artidn #art #Ariel #PrincessAriel #TheLittleMermaid

Tap here👇 to see other art💕😉 https://t.co/RqtYOB…"
