,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,1498406496626958341,1192694065353105408,0,0,0,8,1.4980448034135368e+18,retweeted,"RT @DisTrackers: Heads up - BoxLunch exclusive Ariel with Eric Statue Moment releases in stores and online on Thursday!
.
#Ariel #TheLittle…"
1,1,1498405013072318465,561897466,1,0,0,0,1.4984026289333494e+18,replied_to,@Intornoai50 #femalenude #nude #thelittlemermaid #fineartnude #fineart  One of my prints in auction https://t.co/tipXhntLzU https://t.co/J5jfnVP9eV
2,2,1498399178816323586,2701297158,0,0,0,0,,,Which of these stars would you love to see take on the role of Ursula in the live action remake of “The Little Mermaid”? - April #yql #TheLittleMermaid 🧜‍♀️
3,3,1498392782104260609,1006016137098752001,0,0,0,0,,,Was this as bad as the KH2-playing me thought it would be? #MovieMonday #TheLittleMermaid #Disney  https://t.co/cm9tCXYJqC
4,4,1498390878980755458,787546010,0,0,0,1,1.4973027800835072e+18,retweeted,RT @BerkleyBearNews: The Little Mermaid: Melissa McCarthy Reacts To Getting Ursala Role Over Lizzo https://t.co/tHgfDJ9yDt #MelissaMcCarthy…
5,5,1498389803741679617,1444297123860819975,0,0,0,234,1.1908748633694577e+18,retweeted,RT @schizoid_art: Disney daddies. #Triton #Zeus #TheLittleMermaid #Hercules #DILF #Bara https://t.co/MybVpfofrb
6,6,1498367984355528706,287554822,1,0,0,0,,,"My favorite number❤️ @DisneyOnIce 
#Disney #DisneyonIce #TheLittleMermaid #UndertheSea https://t.co/asIf8q4X6J"
7,7,1498350856126693380,1450194486319935489,0,0,0,8,1.4980448034135368e+18,retweeted,"RT @DisTrackers: Heads up - BoxLunch exclusive Ariel with Eric Statue Moment releases in stores and online on Thursday!
.
#Ariel #TheLittle…"
8,8,1498322665781829635,1485972600971055105,0,0,0,0,,,"2023 movies I must see: #Trolls3, #PawPatrol2, #TheLittleMermaid, #PowerRangers sequel, #SecretLifeofPets 3, etc"
9,9,1498315327838564352,3421149079,2,0,0,0,,,We are ready for #TheLittleMermaid  @LindberghSchool ❤️🌊🧜‍♀️ https://t.co/6RX2U3pIGt
10,10,1498280908356526082,1269369336432558089,0,0,0,92,1.3426018069884068e+18,retweeted,"RT @0Ripushko: 13-16 And the ending!) I hope you enjoyed it. Sorry, I had to wait so long for the ending, I did not have access to the page…"
11,11,1498279885164498947,1269369336432558089,0,0,0,201,1.3472123061581537e+18,retweeted,"RT @0Ripushko: Mermaid penises - my favorite! 😏
#nsfw #genderbend #thelittlemermaid #femboys https://t.co/L5VpTbXRpb"
12,12,1498277829183684613,45096173,0,0,0,0,,,Finished packing. Pretty sure my luggage is easy to spot as mine. A @guess suitcase with a laters baby ( #fiftyshadesofgrey)  name tag and my carry on suitcase with a #thelittlemermaid  tag ❤️ https://t.co/qvRkarveGs
13,13,1498244083797532678,232169301,1,0,0,0,,,"Lizzo Says She Had a 'Good' Audition to Play Ursula in Little Mermaid: 'You Can Ask Disney'!

Melissa McCarthy was ultimately cast to play villain Ursula in the upcoming Disney live-action remake of The Little Mermaid.

#SunFM #Radio #Lizzo #TheLittleMermaid #Ursula #LKA https://t.co/w3G3i9I98l"
