,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,1377402192206786560,1855866776,0,0,0,2,1.3773914308810793e+18,retweeted,"RT @RedCard94: Hey folks, tonight in @blepcon’s server for Cartoon Night, we’re watching #TheLittleMermaid The Series.

We go live in 15 mi…"
1,1,1377394675477327884,4785367874,0,0,0,22,1.3649915314809815e+18,retweeted,RT @sharkmerwitch: I drew Geo and Luna as Eric and Ariel 💙🧜🏻‍♀️ Luna’s dress is inspired by a sequin mermaid tail skirt given to me a few H…
2,2,1377391844447846401,167248213,0,0,0,2,1.3773914308810793e+18,retweeted,"RT @RedCard94: Hey folks, tonight in @blepcon’s server for Cartoon Night, we’re watching #TheLittleMermaid The Series.

We go live in 15 mi…"
3,3,1377391430881079305,2484348503,7,0,0,2,,,"Hey folks, tonight in @blepcon’s server for Cartoon Night, we’re watching #TheLittleMermaid The Series.

We go live in 15 minutes. Come on by if you’re not doing anything. https://t.co/FYZVxHEhqC"
4,4,1377386680991186945,1361113440027357186,6,0,2,0,,,"I really liked this photo of me 💙☺️

#TheLittleMermaid #cuteboy #disneyfan https://t.co/t2K5adcB7z"
5,5,1377383377049767939,796429335553048581,0,0,0,0,1.3773828056932925e+18,replied_to,"However, it is fun to examine how #Disney films are influenced by the similar films/shows that were big when they were being filmed. It would be really amusing if the live-action #TheLittleMermaid (currently filming in London) borrowed from #Bridgerton and the #SeaShanty fad..."
6,6,1377377064739762177,2569365094,0,0,0,4,1.3773487245825884e+18,retweeted,"RT @kvnmtz: I did a redraw of the Ariel draw I did last year and I’m very proud of it :3
.
.
.
#art #illustration #CLIPSTUDIOPAINT #Disney…"
7,7,1377375663758401538,4571575109,0,0,0,255,1.3769290517267415e+18,retweeted,"RT @AG_Nonsuch: Reunion.#RWBY8Spoilers 

🦆

🦆

🦆

🦆

#RWBY x #Disney #thelittlemermaid #bumbleby https://t.co/EFBXcql7A9"
8,8,1377371688665448452,1351170746664546304,0,0,0,1563,1.3510835615379743e+18,retweeted,RT @JoNSFW1: Making gif is super funny 🤣 #gaytoons #bara #baraart #cartoon #gay #porn #Disney #disneyprince #nakedboys #eric #TheLittleMerm…
9,9,1377369893054472196,2496137311,0,0,0,18,1.3768480645148262e+18,retweeted,RT @MissDumezweni: If I can show you ANYTHING to enjoy... it’s the term ‘it girl’ for this grown woman - Love It! Thank You Neha! 🙏🏿 #MadeF…
10,10,1377368688068751362,276651508,0,0,0,39,1.3596267242339082e+18,retweeted,"RT @sanjay_music: Here’s the process of how I made that clip of Halle Bailey as Ariel #TheLittleMermaid #HireStans 

 https://t.co/5qswfhqT…"
11,11,1377361834081185796,704474922,1,0,1,0,1.3770401238422897e+18,replied_to,@KateForsyth I missed this one. I love #theLittleMermaid!
12,12,1377361352558141441,1051966461575614465,0,0,0,13,1.373619650060284e+18,retweeted,"RT @DBrown99944: Meghan on losing her 'voice' &amp; getting her voice back.
#MeghanMarkle #TheLittleMermaid💛 https://t.co/3FokdcZe3o"
13,13,1377357173290901505,1040575434382094337,0,0,0,0,,,Online Easter Workshops! The Little Mermaid. Wednesday 14th April 11am-12pm £10pp. bath@littlevoices.org.uk #TheLittleMermaid  #Easter2021 #JoinUs https://t.co/C1AGT3NQkz
14,14,1377353492424093697,1152301398903705602,0,0,0,164,1.3736705645738762e+18,retweeted,"RT @Ripushko: And now Eric!.. Erica :3
#genderbend #TheLittleMermaid https://t.co/FZWz3jByYP"
15,15,1377348724582588420,234251381,16,0,0,4,,,"I did a redraw of the Ariel draw I did last year and I’m very proud of it :3
.
.
.
#art #illustration #CLIPSTUDIOPAINT #Disney #thelittlemermaid #Ariel #Redraw https://t.co/man6o7UduM"
16,16,1377346380977504257,948972748025470976,0,0,0,255,1.3769290517267415e+18,retweeted,"RT @AG_Nonsuch: Reunion.#RWBY8Spoilers 

🦆

🦆

🦆

🦆

#RWBY x #Disney #thelittlemermaid #bumbleby https://t.co/EFBXcql7A9"
17,17,1377345955838627841,370718076,0,0,0,0,,,"Last product preview before Easter! 
ETA Thursday 1st April
#carebears #knex #knexarchitecture #kneximagine #mylittlepony #firemansam #ariel #thelittlemermaid #minions #theriseofgru #mashems #totem https://t.co/zNZmSeP43z"
