,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,29322190072,57532317,0,0,0,0,,,Going to go watch #Inception soon..haven't seen it yet so lets hope everyone is right that is good
1,29321697024,45582503,0,0,0,0,,,"So, #Inception is like Totall Recall meets Ocean's Eleven. Decent movie, though."
2,29320931270,23061279,0,0,0,0,,,"Hahaha just got an angry txt from a friend asking ""So was It a fuckin dream? Cos that thing didn't topple over?!!"" Ahahha #inception"
3,29320013906,54907680,0,0,0,0,,,"#Inception DVDRip 22,5%."
4,29319568178,93451123,0,0,0,0,,,"""Dreams feel real while we're in them. It's only when we wake up that we realize something was actually strange"" #Inception Night everyone."
5,29319560289,33393404,0,0,0,0,,,FINALLY seeing #Inception !!
6,29319514619,122580871,0,0,0,0,,,Mind Blow Again http://www.youtube.com/watch?v=Q2sD3QvwnjY #Inception
7,29319115648,63167615,0,0,0,0,,,No me canso de ver #Inception
8,29318211462,17015481,0,0,0,0,,,I am watching Inception #Inception (via @GetGlue) http://bit.ly/bm2ZOk
9,29317833765,172020921,0,0,0,0,,,After watching Inception ... my brain hurts Ouch ! #Movies #homeCinema #Inception
10,29316879362,118927211,0,0,0,0,,,Or should I wait till the DVD comes out and get my own copy legally. #Inception.
11,29316799627,118927211,0,0,0,0,,,Okay I think I am officially the last person to see the greatest movie of all time #Inception
12,29316514164,5328352,0,0,0,0,,,"""Dreams feel real while we're in them. It's only when we wake up that we realize something was actually strange."" #inception"
13,29316402467,19043408,0,0,0,0,,,Sweet lord I'm lost #inception
14,29316375600,114754557,0,0,0,0,,,Its creepy u kn0w...RT @mlungic: way deep in #Inception RT @sweeteeAmanda Death by my sista speaking while she's sleeping.
15,29316375573,35134434,0,0,0,0,,,#INCEPTION SICCCKKKKKK!!!!! 1 OF DA BEST MOVIE I WATCHED FROM DA YEAR STARTED
16,29316161906,32357252,0,0,0,0,,,way deep in #Inception RT @sweeteeAmanda Death by my sista speaking while she's sleeping.
17,29316150702,97461781,0,0,0,0,,,Watching #inception
18,29316032540,86219840,0,0,0,0,,,U n all dese ur #inception tweets ...*smdh @ u
19,29314681972,93451123,0,0,0,0,,,#Inception finally!
20,29314639785,19714706,0,0,0,0,,,This better be as good as I've heard... #Inception (via @GetGlue) http://bit.ly/cjOb1D
21,29313589837,18692694,0,0,0,0,,,is watching #inception and safe to say I don't have a clue what's going on so far
22,29313412886,15417407,0,0,0,0,,,I am watching Inception #Inception (via @GetGlue) http://bit.ly/9ug9Ke
23,29313319355,33450409,0,0,0,0,,,Watching  #inception.
24,29313302766,45915913,0,0,0,0,,,Seen #Inception yep best scenery#Mombasa! #dejuvualloveragain!
