,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,20991795554942976,17820807,0,0,0,0,,,"#Inception is like watching a movie in a dream, in a McDonalds on the moon, inside another dream, inside the Matrix, Inside the TwilightZone"
1,20991493707661312,132719662,0,0,0,0,,,To start my New Year I shall relive one of my favourite events of the past year: I shall watch #inception again. see ya in the morning :)
2,20989227600707585,14787758,0,0,0,0,,,Twitter game: What would your totem be in #Inception? For @JackAndAHat. #fb
3,20988965142134785,25717220,0,0,0,0,19905149904355328,replied_to,"@artism25 And for me, still meh. ;o) #inception"
4,20988680403427328,14619600,0,0,0,0,,,"""It's only when we wake up, we realize something was strange."" | Photo: http://tumblr.com/xxw164oudw #INCEPTION"
5,20985717756788736,118909720,0,0,0,0,,,Ultimate #Lucid Dreaming Film: INCEPTION (Three-Disc Blu-ray/DVD Combo) $17.99!: http://amzn.to/eHTmex #Inception #DVDs #Movies
6,20982840149671937,17820807,0,0,0,0,,,Finally watching #Inception
7,20982797179035648,161139119,0,0,0,0,,,Was #Tron supposed to be as confusing as #inception ?
8,20979963192676352,109100189,0,0,0,0,,,"Well, that was quite intense. #inception"
9,20979444684423168,117505960,0,0,0,0,,,Favorite Movie of 2010: Probably #EasyA but to be honest I barely saw any movies this year. Still need to catch #inception and #pirana3d
10,20978129556213760,140810839,0,0,0,0,,,Ima hit ShutterIsland & #Inception later :)
11,20977259951165440,14787758,0,0,0,0,,,"*shoves 2010 down a set a Penrose stairs at a convenient break* #fb, #inception, #arthurisaBAMF"
12,20977045257322497,17317189,0,0,0,0,,,Watching with my friends over at there place. http://bit.ly/dN2RjP #Inception (via @GetGlue)
13,20976778147270656,21079271,0,0,0,0,,,A dream in a dream in a dream in a dream. BOOM!  #inception
14,20976498236203008,14787758,0,0,0,1,,,"*shoves 2010 down a flight of Penrose stairs* #fb #inception, #happynewyear, #2011ismyyear"
15,20975522271989760,19662420,0,0,0,0,,,Ah man #Inception was a great film - won't be spinning a top though cos don't want to know if this is reality or not HAPPY NEW YEAR TWEEPS!
16,20974087937462272,211383443,0,0,0,0,,,Just watched #Inception! One of the best movies ever! =D
17,20973422175588353,50038036,0,0,0,0,,,"Girl on America's Funniest Home Viedos just asked ""is this a dream?!"" I don't know, dude, is it?! #inception #BRRAAAWWWHHHMMM"
18,20969939489783808,21464383,0,0,0,0,,,round2 for #inception !!
19,20967518814339072,36107909,0,0,0,0,,,I feel like I'm dreaming. #inception
20,20966992764735488,112901724,0,0,0,0,,,Time to get my mind messed with. Here beginneth #Inception
21,20964940084936704,28009673,0,0,0,0,,,Lots of gun shots no dead bodies..my least favorite part of movies #inception
22,20962857034194944,40517806,0,0,0,0,,,Just watched #inception wot the chuff is that all about?
23,20962011328282624,20030928,0,0,0,0,,,I find it fitting that i'm seeing one of the greatest films of the year for the first time on the last day of the year... #Inception
24,20961154910130176,41165877,0,0,0,0,,,Finally saw #Inception. Holy crap what an amazing movie!
25,20959892588208128,18815817,0,0,0,0,,,Do you think #Inception deserves this promotion for the #AcademyAwards? #movies #entertainment http://bit.ly/gmfs5B
26,20959862422769664,45944945,0,0,0,0,,,"Watching #inception, drinking Barolo & thinking about wat to eat next, I'm so rock n roll haha "
27,20959169632804864,25194473,0,0,0,0,,,Inception RT @SDFriday About to finish up the rest of #EdgeOfDarkness then I might watch #Inception or #ATeam. Haven't decided yet
28,20958740802965504,112901724,0,0,0,0,,,About to finish up the rest of #EdgeOfDarkness then I might watch #Inception or #ATeam. Haven't decided yet
29,20957840063594496,13961702,0,0,0,0,,,on blu ray no less http://bit.ly/9lp0uj #Inception (via @GetGlue)
30,20957677131669504,17940010,0,0,0,0,,,Just watched #Inception again. What a fecking awesome film film of the year (decade?) contender for sure my '10 in film blog needs editing.
31,20957047159783424,49323571,0,0,0,0,,,Lol same here XD RT “@HaifaAlAlSheikh: Last time I showered was last year. For real. #inception”
32,20949722252447744,21915517,0,0,0,0,,,Plan A (pizza and #inception) is done. Now time for plan B #rummikub #fb - http://moby.to/6ronpn
33,20949720180461571,124645148,0,0,0,0,,,Crazy dream has had me thinking all morning. #inception?
34,20949602962243584,22501424,0,0,0,0,,,Bout to watch #inception
35,20948694392119296,8715542,0,0,0,0,,,The use of repetition of words and phrases in #INCEPTION is so wonderful.
36,20948235971469312,22811153,0,0,0,0,,,"My last movie of 2010 is one of its best, #Inception  http://plixi.com/p/66974239"
37,20947884312633344,828251,0,0,0,0,,,Some light programming for NYE http://bit.ly/eADNwr #Inception (via @GetGlue)
38,20946986106626048,120580237,0,0,0,1,20863535806414848,retweeted,"RT @NouraAlKaabi: #fav quote RT @burjwazi: I miss you more than I can bear, but we had our time together. I have to let you go. - #Inception"
39,20944796436668416,214486859,0,0,0,0,,,Currently Buzzing #Inception(Two-DiscEdition) #ChristmasGift #Christmas #movies. http://www.holidaygiftbuzz.com/product/24/movies/
40,20942726782521344,150283370,0,0,0,0,,,Now for #Inception Blu-Ray bliss #NYD. No doubt I'll be interrogated by some of the family during the runtime! Will be my third viewing.
41,20939793537957888,30547314,0,0,0,0,,,RT @Loweso: I feel like I'm living out a Dream #inception or #lean
42,20935447253360642,53258593,0,0,0,0,,,might get a lil tipsy so i can side shuffle round the crib and peep this 2010 version of #THEMATRIX.........#INCEPTION
43,20934543540228096,134662004,0,0,0,0,,,#inception...the rawest of the raw. Loved iitttt.  Maybe I'm not crazy??
44,20933934934130689,28508833,0,0,0,0,,,The #Inception app for the iPod Touch is unreal.
45,20931488560189440,92304055,0,0,0,1,,,RT @Pip_EntFocus RT @Jason_EntFocus: EF Films Of The Year #1: Inception http://tinyurl.com/37d3z34 #inception #josephgordonlevitt #ch...
46,20931285413265408,20691856,0,0,0,1,20894166737227776,retweeted,RT @Jason_EntFocus: EF Films Of The Year #1: Inception http://tinyurl.com/37d3z34 #inception #josephgordonlevitt #chrisnolan
47,20927902451245057,159659490,0,0,0,0,,,#2010memories #Inception.. Twice.. #Basically
48,20927437860765696,31257104,0,0,0,0,,,Trying to watch #inception again..
