,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,583055467351564288,2716274359,0,0,0,0,,,the new #MadMaxFuryRoad trailer is FANTASTIC!!! https://t.co/oBNZnvVjww
1,1,583054779628290048,496480616,0,0,0,0,,,"I'm so freaking waiting many years for this, #MadMaxFuryRoad by #GeorgeMiller with #TomHardy #CharlizeTheron http://t.co/OuCxCQDyTJ"
2,2,583054750528200704,3059535279,0,0,0,0,,,"Seriously, this new #MadMaxFuryRoad movie looks absolutely bugnuts insane. I can't wait to check it out. https://t.co/qAo4Z9itOI"
3,3,583054503798132736,154843423,11,0,0,3,,,New #MADMAXFURYROAD trailer is out!! @madmaxmovie http://t.co/M7OQLsjcLu
4,4,583054431282970625,28288805,0,0,0,0,,,#MadMaxFuryRoad is going to be mad crazy.
5,5,583054254417440768,2353987284,0,0,0,2,5.830187960188723e+17,retweeted,RT @filmink: Hello #MadMaxFuryRoad poster http://t.co/6T8Ks4eq66
6,6,583053915819614210,2308730040,0,0,0,0,,,"Splosions, Spectacle, and Guitars that spit FIRE in our Trailer Review for #MadMaxFuryRoad http://t.co/c2pMvSTdUz http://t.co/jfUTlv6smQ"
7,7,583053730737745920,99957781,0,0,0,5,5.789465203989996e+17,retweeted,RT @MinMeLOL: If you like my scene in #Troy with #BradPitt I think you will enjoy seeing a lot more of me in #MadMaxFuryRoad http://t.co/ej…
8,8,583053682264051712,21837458,1,0,0,0,,,I have NEVER had a desire to watch the #MadMax trilogy...until now. This latest #MadMaxFuryRoad trailer is AMAZING. https://t.co/T9r9MdjVA4
9,9,583053569298800640,14609257,0,0,0,0,,,Waiting.. #MadMaxFuryRoad https://t.co/YL46feYkBu
10,10,583053486964654080,22701235,0,0,0,0,,,#TomHardy admits he's not the easiest person to work with http://t.co/3ujve4ahYf #MadMaxFuryRoad http://t.co/wmxZ3sjMUL
11,11,583053014883139584,343621655,0,0,0,6,5.829680698883154e+17,retweeted,"RT @HorrorHoneys: #HoneyBuzz ~ A new #MadMaxFuryRoad trailer introduces the ""side story"" - apocalyptic sex slaves! No, seriously.  http://t…"
12,12,583052451231752193,329907285,0,0,0,0,,,I love how fast the newest #trailer is cut as well. Speed dictates a refrain from revealing too much. #MadMaxFuryRoad
